attendance_id,customer_id,visit_date,attraction_id,time_spent_minutes
6664,1701,2024-10-16,6,59
6665,1702,2024-06-11,1,47
6666,1702,2024-06-11,2,42
6667,1702,2024-06-11,6,56
6668,1703,2024-12-23,1,14
6669,1703,2024-12-23,2,36
6670,1703,2024-12-23,4,74
6671,1703,2024-12-23,9,70
6672,1704,2024-06-30,5,19
6673,1705,2024-03-07,5,12
6674,1705,2024-03-07,7,46
6675,1706,2024-06-15,1,22
6676,1706,2024-06-15,9,10
6677,1706,2024-09-24,2,72
6678,1706,2024-05-07,1,65
6679,1706,2024-05-07,2,50
6680,1706,2024-05-07,3,48
6681,1706,2024-06-23,9,65
6682,1706,2024-06-23,2,59
6683,1707,2024-04-23,1,51
6684,1707,2024-04-23,5,44
6685,1708,2024-06-29,1,58
6686,1708,2024-06-29,3,73
6687,1708,2024-06-29,7,37
6688,1708,2024-12-08,3,14
6689,1708,2024-12-08,5,69
6690,1708,2024-12-08,6,11
6691,1708,2024-12-08,7,58
6692,1709,2024-12-26,1,40
6693,1709,2024-12-26,5,52
6694,1710,2024-11-25,1,52
6695,1710,2024-11-25,4,20
6696,1710,2024-11-25,6,69
6697,1710,2024-11-25,9,56
6698,1710,2024-11-25,10,27
6699,1711,2024-12-20,2,71
6700,1711,2024-12-09,1,35
6701,1712,2024-11-05,5,67
6702,1713,2024-03-13,1,37
6703,1713,2024-03-13,2,30
6704,1713,2024-03-13,8,68
6705,1714,2024-04-08,2,60
6706,1714,2024-04-08,5,30
6707,1715,2024-12-04,2,36
6708,1715,2024-12-04,3,48
6709,1716,2024-01-23,2,39
6710,1716,2024-01-23,6,10
6711,1716,2024-01-23,8,19
6712,1716,2024-02-05,3,56
6713,1716,2024-02-05,8,13
6714,1716,2024-08-08,4,51
6715,1716,2024-08-08,7,47
6716,1717,2024-01-18,4,31
6717,1717,2024-04-15,2,73
6718,1718,2024-06-12,7,25
6719,1718,2024-11-27,2,44
6720,1718,2024-09-08,2,15
6721,1718,2024-01-13,4,15
6722,1718,2024-01-13,7,62
6723,1719,2024-07-08,1,71
6724,1720,2024-03-02,2,48
6725,1720,2024-03-02,3,29
6726,1720,2024-03-02,4,30
6727,1720,2024-03-02,5,54
6728,1720,2024-10-05,3,55
6729,1720,2024-10-05,7,69
6730,1721,2024-07-22,2,47
6731,1721,2024-07-22,3,49
6732,1721,2024-07-22,6,28
6733,1721,2024-12-19,1,56
6734,1721,2024-12-19,3,26
6735,1721,2024-12-19,4,62
6736,1721,2024-04-25,2,32
6737,1721,2024-04-25,6,21
6738,1721,2024-04-25,7,64
6739,1722,2024-04-30,1,23
6740,1722,2024-04-30,9,45
6741,1722,2024-04-30,2,67
6742,1723,2024-09-17,5,33
6743,1724,2024-12-25,6,38
6744,1724,2024-03-06,3,25
6745,1724,2024-03-06,5,32
6746,1725,2024-06-06,1,37
6747,1725,2024-06-06,4,58
6748,1726,2024-12-08,10,72
6749,1726,2024-12-08,6,53
6750,1726,2024-04-21,2,48
6751,1726,2024-04-21,6,71
6752,1727,2024-12-24,2,65
6753,1727,2024-12-24,5,50
6754,1727,2024-12-24,6,55
6755,1727,2024-12-24,8,75
6756,1728,2024-11-09,3,55
6757,1728,2024-11-09,7,48
6758,1728,2024-09-11,1,72
6759,1728,2024-09-11,4,38
6760,1728,2024-09-11,7,13
6761,1728,2024-09-11,8,41
6762,1729,2024-07-29,9,44
6763,1729,2024-07-29,10,49
6764,1729,2024-07-29,6,26
6765,1730,2024-03-14,1,12
6766,1730,2024-03-14,3,68
6767,1730,2024-03-14,4,50
6768,1730,2024-03-14,6,13
6769,1731,2024-02-19,1,55
6770,1731,2024-02-19,3,56
6771,1731,2024-02-19,6,22
6772,1732,2024-04-17,3,48
6773,1732,2024-11-16,1,58
6774,1732,2024-11-16,4,23
6775,1732,2024-11-16,5,21
6776,1732,2024-11-16,7,57
6777,1733,2024-07-15,1,26
6778,1733,2024-07-15,3,68
6779,1733,2024-07-15,4,11
6780,1733,2024-07-15,6,20
6781,1734,2024-07-11,4,24
6782,1734,2024-07-11,8,55
6783,1735,2024-11-18,1,57
6784,1735,2024-11-18,3,18
6785,1735,2024-11-18,8,22
6786,1736,2024-05-29,1,44
6787,1736,2024-05-29,10,41
6788,1736,2024-05-29,3,52
6789,1736,2024-05-29,5,29
6790,1736,2024-10-26,6,48
6791,1736,2024-10-26,8,67
6792,1736,2024-10-10,4,10
6793,1737,2024-12-18,1,23
6794,1737,2024-12-18,5,14
6795,1738,2024-04-07,1,27
6796,1738,2024-04-07,9,25
6797,1738,2024-04-07,6,33
6798,1738,2024-04-07,2,40
6799,1738,2024-03-27,7,35
6800,1739,2024-06-11,4,17
6801,1739,2024-06-11,7,51
6802,1740,2024-01-21,9,20
6803,1740,2024-01-21,2,66
6804,1740,2024-01-21,6,27
6805,1740,2024-01-21,10,20
6806,1741,2024-07-19,5,45
6807,1742,2024-10-03,2,59
6808,1742,2024-10-03,4,68
6809,1742,2024-10-03,7,12
6810,1743,2024-12-28,4,73
6811,1743,2024-03-17,9,56
6812,1743,2024-03-17,2,34
6813,1743,2024-03-17,1,23
6814,1744,2024-07-28,1,73
6815,1744,2024-07-28,10,34
6816,1744,2024-07-28,3,42
6817,1744,2024-07-28,2,23
6818,1745,2024-07-26,2,12
6819,1745,2024-07-26,7,53
6820,1746,2024-07-18,3,42
6821,1746,2024-07-18,5,71
6822,1746,2024-07-18,7,24
6823,1746,2024-11-21,1,24
6824,1746,2024-11-21,3,34
6825,1746,2024-11-21,4,21
6826,1746,2024-11-21,7,47
6827,1746,2024-02-28,9,46
6828,1746,2024-02-28,6,11
6829,1746,2024-02-28,8,69
6830,1747,2024-12-11,6,66
6831,1747,2024-12-11,7,42
6832,1748,2024-04-18,2,48
6833,1748,2024-04-18,4,16
6834,1748,2024-04-18,5,32
6835,1749,2024-12-09,1,58
6836,1749,2024-12-09,6,10
6837,1749,2024-04-26,1,64
6838,1749,2024-04-26,10,65
6839,1749,2024-12-22,1,46
6840,1749,2024-12-22,4,42
6841,1749,2024-12-22,6,44
6842,1750,2024-07-23,1,14
6843,1750,2024-07-23,7,61
6844,1750,2024-07-23,8,66
6845,1751,2024-10-27,1,34
6846,1751,2024-10-27,2,11
6847,1751,2024-10-27,6,63
6848,1752,2024-07-06,2,72
6849,1752,2024-07-06,6,23
6850,1752,2024-01-14,5,42
6851,1752,2024-04-12,2,54
6852,1752,2024-04-12,8,44
6853,1753,2024-05-10,3,40
6854,1753,2024-05-10,7,53
6855,1754,2024-03-05,4,68
6856,1754,2024-03-05,5,26
6857,1755,2024-06-04,10,75
6858,1755,2024-06-04,3,34
6859,1755,2024-06-04,5,31
6860,1756,2024-01-25,7,38
6861,1756,2024-01-25,8,53
6862,1756,2024-04-12,1,33
6863,1757,2024-07-15,9,34
6864,1757,2024-07-15,2,39
6865,1757,2024-07-15,3,42
6866,1757,2024-07-15,4,72
6867,1758,2024-04-08,2,71
6868,1759,2024-04-20,2,73
6869,1759,2024-04-29,1,30
6870,1759,2024-04-29,6,15
6871,1759,2024-09-08,6,11
6872,1760,2024-11-01,2,27
6873,1760,2024-11-01,10,16
6874,1760,2024-10-27,2,71
6875,1760,2024-10-27,7,36
6876,1761,2024-04-15,1,16
6877,1761,2024-04-15,2,26
6878,1761,2024-04-15,7,22
6879,1761,2024-04-15,8,50
6880,1762,2024-05-05,1,34
6881,1762,2024-05-05,2,62
6882,1762,2024-05-05,4,53
6883,1763,2024-07-04,1,51
6884,1763,2024-07-04,2,24
6885,1763,2024-07-04,4,38
6886,1763,2024-07-04,5,49
6887,1764,2024-06-26,2,30
6888,1764,2024-06-26,6,59
6889,1764,2024-06-26,7,73
6890,1764,2024-02-23,1,29
6891,1764,2024-02-23,4,36
6892,1764,2024-02-23,7,21
6893,1764,2024-02-23,8,74
6894,1765,2024-07-30,2,48
6895,1765,2024-07-30,3,33
6896,1765,2024-07-30,4,75
6897,1766,2024-02-06,4,22
6898,1767,2024-12-28,1,47
6899,1767,2024-12-28,2,69
6900,1767,2024-12-28,4,68
6901,1767,2024-03-13,6,43
6902,1768,2024-06-27,1,64
6903,1768,2024-06-27,9,57
6904,1768,2024-06-27,2,44
6905,1768,2024-09-29,1,71
6906,1768,2024-09-29,10,45
6907,1768,2024-09-29,3,12
6908,1768,2024-10-04,1,43
6909,1768,2024-10-04,2,56
6910,1768,2024-10-04,4,62
6911,1769,2024-11-25,2,48
6912,1769,2024-11-25,7,51
6913,1770,2024-07-04,1,37
6914,1770,2024-07-04,5,16
6915,1770,2024-07-04,7,48
6916,1770,2024-05-13,2,56
6917,1770,2024-05-13,3,65
6918,1771,2024-07-12,1,37
6919,1772,2024-01-28,2,22
6920,1772,2024-01-28,6,49
6921,1772,2024-03-14,3,36
6922,1772,2024-03-14,4,75
6923,1772,2024-03-14,6,29
6924,1773,2024-04-28,1,46
6925,1773,2024-04-28,5,38
6926,1773,2024-04-28,7,70
6927,1774,2024-12-14,5,30
6928,1774,2024-12-14,6,16
6929,1775,2024-10-24,9,75
6930,1775,2024-10-24,1,63
6931,1775,2024-10-24,5,67
6932,1775,2024-10-24,6,43
6933,1775,2024-10-07,10,67
6934,1775,2024-10-07,3,35
6935,1775,2024-10-07,6,26
6936,1776,2024-01-05,3,21
6937,1777,2024-07-05,3,42
6938,1778,2024-11-28,10,60
6939,1778,2024-11-28,5,73
6940,1778,2024-11-28,7,20
6941,1778,2024-06-07,1,69
6942,1778,2024-06-07,2,44
6943,1778,2024-06-07,3,12
6944,1778,2024-06-07,6,54
6945,1779,2024-01-19,1,48
6946,1779,2024-01-19,7,50
6947,1779,2024-07-19,7,71
6948,1780,2024-02-17,1,66
6949,1781,2024-07-09,1,31
6950,1781,2024-07-09,2,52
6951,1781,2024-07-09,10,74
6952,1782,2024-08-03,1,40
6953,1782,2024-08-03,5,54
6954,1782,2024-08-03,8,67
6955,1783,2024-10-07,1,24
6956,1783,2024-10-07,2,14
6957,1783,2024-10-07,4,13
6958,1784,2024-09-28,1,61
6959,1784,2024-09-28,4,14
6960,1784,2024-09-28,5,25
6961,1785,2024-07-28,2,68
6962,1785,2024-07-28,4,32
6963,1786,2024-12-08,1,19
6964,1786,2024-12-08,2,11
6965,1786,2024-12-08,5,65
6966,1786,2024-12-08,6,65
6967,1786,2024-10-15,1,55
6968,1786,2024-10-15,2,67
6969,1786,2024-10-15,5,12
6970,1786,2024-10-15,7,37
6971,1786,2024-04-26,1,44
6972,1786,2024-04-26,2,29
6973,1786,2024-04-26,7,30
6974,1787,2024-11-13,4,74
6975,1787,2024-11-13,7,45
6976,1788,2024-06-15,9,63
6977,1788,2024-06-15,3,46
6978,1788,2024-06-15,4,46
6979,1788,2024-06-15,5,19
6980,1789,2024-07-24,1,58
6981,1789,2024-07-24,2,14
6982,1790,2024-11-13,4,15
6983,1790,2024-11-13,5,60
6984,1790,2024-11-13,6,28
6985,1790,2024-12-28,1,36
6986,1790,2024-12-28,2,58
6987,1790,2024-12-28,3,21
6988,1790,2024-12-28,6,24
6989,1790,2024-04-04,10,70
6990,1790,2024-04-04,7,17
6991,1791,2024-10-23,3,74
6992,1791,2024-10-23,8,45
6993,1792,2024-12-17,9,16
6994,1792,2024-12-17,4,65
6995,1792,2024-12-17,6,42
6996,1792,2024-12-17,8,62
6997,1793,2024-06-26,2,45
6998,1794,2024-03-12,2,15
6999,1794,2024-03-12,4,25
7000,1794,2024-03-12,7,65
7001,1794,2024-03-12,8,64
7002,1795,2024-08-15,2,52
7003,1795,2024-08-15,3,39
7004,1795,2024-08-15,10,27
7005,1795,2024-08-15,8,49
7006,1796,2024-09-12,2,60
7007,1796,2024-09-12,3,19
7008,1796,2024-11-27,1,60
7009,1796,2024-11-27,2,24
7010,1796,2024-11-27,4,57
7011,1796,2024-11-27,6,66
7012,1796,2024-03-20,10,34
7013,1796,2024-03-20,7,60
7014,1796,2024-03-20,8,35
7015,1797,2024-08-11,1,19
7016,1797,2024-08-11,2,65
7017,1797,2024-08-11,6,51
7018,1797,2024-05-05,1,28
7019,1797,2024-05-05,2,15
7020,1797,2024-05-05,3,42
7021,1797,2024-05-05,8,62
7022,1797,2024-02-14,2,38
7023,1797,2024-02-14,3,59
7024,1798,2024-08-07,10,24
7025,1798,2024-08-07,3,36
7026,1799,2024-05-27,1,46
7027,1799,2024-05-27,5,33
7028,1799,2024-05-27,8,22
7029,1800,2024-03-12,2,33
7030,1800,2024-07-06,2,67
7031,1800,2024-12-26,9,32
7032,1800,2024-12-26,1,39
7033,1800,2024-12-26,3,35
7034,1800,2024-12-26,6,52
7035,1801,2024-05-08,9,73
7036,1801,2024-05-08,2,70
7037,1801,2024-05-08,4,54
7038,1801,2024-05-08,7,10
7039,1801,2024-02-12,1,26
7040,1802,2024-03-08,1,36
7041,1802,2024-03-08,5,66
7042,1802,2024-03-08,7,11
7043,1802,2024-03-08,8,46
7044,1803,2024-03-16,6,51
7045,1803,2024-03-16,8,16
7046,1804,2024-06-05,1,38
7047,1804,2024-06-05,9,29
7048,1804,2024-06-05,4,27
7049,1804,2024-06-05,5,35
7050,1805,2024-12-29,4,28
7051,1805,2024-12-29,5,65
7052,1805,2024-12-29,6,38
7053,1806,2024-12-19,2,11
7054,1806,2024-12-17,6,37
7055,1807,2024-11-20,4,65
7056,1807,2024-11-20,7,68
7057,1807,2024-10-26,9,48
7058,1807,2024-10-26,3,17
7059,1807,2024-12-21,3,56
7060,1807,2024-12-21,4,63
7061,1808,2024-12-23,8,50
7062,1808,2024-09-26,1,46
7063,1808,2024-09-26,9,29
7064,1808,2024-09-26,3,33
7065,1808,2024-12-18,9,72
7066,1808,2024-12-18,1,74
7067,1809,2024-10-02,4,28
7068,1809,2024-10-02,6,15
7069,1809,2024-10-02,8,18
7070,1810,2024-04-10,10,19
7071,1811,2024-04-24,3,39
7072,1811,2024-10-30,1,73
7073,1811,2024-10-30,6,48
7074,1811,2024-09-16,1,49
7075,1811,2024-09-16,4,44
7076,1811,2024-09-16,7,25
7077,1811,2024-09-16,8,10
7078,1811,2024-12-12,9,41
7079,1811,2024-12-12,2,72
7080,1811,2024-12-12,6,47
7081,1811,2024-12-12,1,27
7082,1812,2024-01-06,2,74
7083,1812,2024-01-06,4,52
7084,1812,2024-01-06,7,43
7085,1812,2024-08-27,1,34
7086,1812,2024-08-27,2,20
7087,1812,2024-08-27,6,17
7088,1813,2024-12-26,1,40
7089,1813,2024-12-26,3,66
7090,1813,2024-12-26,8,32
7091,1814,2024-07-03,9,13
7092,1814,2024-07-03,8,29
7093,1814,2024-12-25,1,59
7094,1814,2024-12-25,4,36
7095,1814,2024-12-15,1,58
7096,1815,2024-05-08,3,46
7097,1815,2024-05-08,4,18
7098,1815,2024-06-08,9,63
7099,1815,2024-06-08,3,21
7100,1815,2024-06-08,6,70
7101,1815,2024-06-08,7,64
7102,1816,2024-10-15,1,48
7103,1816,2024-10-15,9,31
7104,1816,2024-10-15,3,73
7105,1816,2024-10-15,8,56
7106,1817,2024-08-27,1,16
7107,1817,2024-08-27,9,13
7108,1817,2024-08-27,5,29
7109,1817,2024-08-27,2,54
7110,1818,2024-12-22,1,30
7111,1818,2024-12-22,2,51
7112,1818,2024-12-22,3,25
7113,1818,2024-12-22,5,50
7114,1819,2024-03-24,7,75
7115,1819,2024-03-24,8,13
7116,1820,2024-02-19,2,63
7117,1821,2024-05-28,7,45
7118,1821,2024-09-28,1,52
7119,1821,2024-09-28,2,21
7120,1821,2024-09-28,4,70
7121,1822,2024-12-22,8,26
7122,1823,2024-07-04,6,71
7123,1824,2024-06-14,7,66
7124,1824,2024-06-14,8,66
7125,1825,2024-02-28,9,42
7126,1825,2024-02-28,1,47
7127,1825,2024-02-28,3,24
7128,1826,2024-06-29,1,16
7129,1826,2024-06-29,2,32
7130,1826,2024-04-19,1,71
7131,1826,2024-04-08,1,27
7132,1826,2024-04-08,2,35
7133,1826,2024-04-08,7,52
7134,1827,2024-03-14,3,69
7135,1828,2024-04-13,5,57
7136,1828,2024-04-13,6,70
7137,1828,2024-04-13,7,16
7138,1829,2024-12-21,1,14
7139,1829,2024-12-21,4,43
7140,1829,2024-12-21,8,22
7141,1829,2024-12-21,9,58
7142,1829,2024-12-21,10,22
7143,1829,2024-10-08,2,48
7144,1829,2024-10-08,7,24
7145,1830,2024-06-01,3,46
7146,1830,2024-06-01,4,63
7147,1830,2024-06-01,5,47
7148,1830,2024-06-01,7,39
7149,1831,2024-04-07,1,12
7150,1831,2024-04-07,10,37
7151,1832,2024-01-27,5,53
7152,1833,2024-09-21,2,53
7153,1833,2024-09-21,4,10
7154,1833,2024-09-21,6,65
7155,1834,2024-07-07,2,14
7156,1834,2024-07-07,4,45
7157,1835,2024-02-04,1,35
7158,1835,2024-02-04,2,40
7159,1835,2024-02-04,4,37
7160,1835,2024-02-04,7,18
7161,1836,2024-12-11,7,36
7162,1837,2024-04-18,2,17
7163,1837,2024-04-18,3,30
7164,1837,2024-04-18,4,27
7165,1837,2024-04-18,7,11
7166,1837,2024-12-18,1,29
7167,1837,2024-12-18,9,67
7168,1837,2024-12-18,5,57
7169,1837,2024-12-18,6,18
7170,1837,2024-06-05,9,45
7171,1837,2024-06-05,7,60
7172,1838,2024-10-01,1,22
7173,1838,2024-10-01,2,42
7174,1839,2024-12-12,1,68
7175,1839,2024-12-12,2,74
7176,1840,2024-06-10,1,66
7177,1840,2024-06-10,2,19
7178,1841,2024-10-04,1,38
7179,1841,2024-10-04,5,24
7180,1841,2024-10-04,6,66
7181,1842,2024-07-22,2,65
7182,1842,2024-07-22,4,35
7183,1843,2024-06-26,1,40
7184,1843,2024-06-26,2,69
7185,1844,2024-07-25,2,58
7186,1844,2024-07-25,3,22
7187,1844,2024-11-20,9,12
7188,1844,2024-11-20,1,16
7189,1844,2024-07-16,1,35
7190,1844,2024-12-09,2,53
7191,1844,2024-12-09,4,14
7192,1844,2024-12-09,7,15
7193,1845,2024-12-03,1,44
7194,1845,2024-12-03,3,11
7195,1846,2024-07-04,2,43
7196,1846,2024-07-04,4,27
7197,1846,2024-07-04,5,39
7198,1846,2024-07-04,10,54
7199,1847,2024-11-19,5,14
7200,1848,2024-11-08,2,24
7201,1848,2024-11-08,7,48
7202,1848,2024-06-06,1,45
7203,1848,2024-06-06,4,46
7204,1848,2024-06-06,6,72
7205,1848,2024-05-12,9,35
7206,1848,2024-05-12,3,29
7207,1848,2024-05-12,5,10
7208,1848,2024-04-30,1,56
7209,1848,2024-04-30,2,69
7210,1848,2024-04-30,10,10
7211,1849,2024-11-24,1,39
7212,1849,2024-11-24,7,11
7213,1849,2024-11-24,8,47
7214,1850,2024-04-27,2,24
7215,1851,2024-12-27,4,28
7216,1851,2024-12-27,8,59
7217,1852,2024-04-01,9,24
7218,1852,2024-04-01,2,43
7219,1852,2024-04-01,3,11
7220,1852,2024-10-03,2,12
7221,1852,2024-10-03,4,16
7222,1853,2024-06-27,1,48
7223,1853,2024-06-27,4,11
7224,1853,2024-06-27,5,72
7225,1854,2024-02-29,2,65
7226,1854,2024-02-29,4,31
7227,1854,2024-01-25,7,37
7228,1854,2024-09-06,9,39
7229,1854,2024-09-06,4,17
7230,1854,2024-09-06,6,52
7231,1855,2024-04-28,2,71
7232,1856,2024-07-18,1,39
7233,1856,2024-07-18,4,28
7234,1856,2024-07-18,8,22
7235,1857,2024-03-25,1,51
7236,1857,2024-03-25,9,75
7237,1857,2024-03-25,4,13
7238,1857,2024-03-25,5,72
7239,1858,2024-12-15,7,72
7240,1859,2024-01-12,2,38
7241,1860,2024-11-23,1,63
7242,1860,2024-11-23,2,37
7243,1861,2024-12-10,1,29
7244,1861,2024-12-10,9,26
7245,1861,2024-12-10,3,71
7246,1861,2024-12-10,4,17
7247,1861,2024-05-06,2,71
7248,1861,2024-05-06,4,47
7249,1861,2024-05-06,8,13
7250,1862,2024-04-29,2,51
7251,1863,2024-07-15,1,41
7252,1863,2024-07-15,2,25
7253,1863,2024-07-15,6,13
7254,1863,2024-07-15,9,74
7255,1864,2024-06-24,4,45
7256,1865,2024-12-29,2,32
7257,1865,2024-12-29,6,70
7258,1865,2024-12-29,7,38
7259,1866,2024-12-07,1,43
7260,1866,2024-12-07,5,45
7261,1866,2024-12-07,7,73
7262,1866,2024-12-07,8,21
7263,1867,2024-09-08,9,35
7264,1867,2024-09-08,1,28
7265,1867,2024-09-08,6,47
7266,1867,2024-09-08,8,14
7267,1868,2024-08-17,1,39
7268,1868,2024-08-17,2,37
7269,1868,2024-08-17,3,54
7270,1869,2024-04-15,2,17
7271,1869,2024-04-15,3,31
7272,1869,2024-04-15,7,51
7273,1869,2024-06-12,2,34
7274,1869,2024-06-12,5,47
7275,1869,2024-06-12,7,25
7276,1870,2024-10-13,1,68
7277,1870,2024-10-13,2,24
7278,1870,2024-10-13,8,17
7279,1870,2024-05-16,1,34
7280,1870,2024-05-16,4,64
7281,1870,2024-05-16,5,63
7282,1870,2024-05-16,8,56
7283,1870,2024-09-03,2,23
7284,1870,2024-09-03,4,43
7285,1871,2024-10-10,4,75
7286,1872,2024-08-01,3,50
7287,1872,2024-08-01,6,67
7288,1873,2024-09-04,2,29
7289,1873,2024-09-04,8,57
7290,1874,2024-05-17,3,34
7291,1875,2024-02-28,3,39
7292,1875,2024-02-28,5,63
7293,1876,2024-06-17,2,39
7294,1876,2024-06-17,6,73
7295,1876,2024-06-17,7,24
7296,1877,2024-12-26,1,16
7297,1877,2024-12-26,3,73
7298,1877,2024-06-17,5,17
7299,1878,2024-10-19,2,60
7300,1878,2024-10-19,4,37
7301,1878,2024-10-19,6,29
7302,1878,2024-10-19,7,40
7303,1878,2024-10-19,10,18
7304,1879,2024-07-30,1,55
7305,1880,2024-06-11,9,47
7306,1880,2024-06-11,3,35
7307,1881,2024-08-09,9,12
7308,1881,2024-08-09,2,41
7309,1881,2024-08-09,3,48
7310,1881,2024-08-09,1,15
7311,1882,2024-01-16,4,68
7312,1882,2024-01-16,8,45
7313,1883,2024-12-07,5,36
7314,1884,2024-10-20,5,60
7315,1884,2024-10-20,8,45
7316,1885,2024-07-09,1,53
7317,1885,2024-07-09,2,59
7318,1885,2024-07-09,4,30
7319,1885,2024-07-09,7,23
7320,1885,2024-07-10,2,62
7321,1885,2024-07-10,3,68
7322,1885,2024-07-10,5,20
7323,1886,2024-10-31,4,17
7324,1886,2024-10-31,6,21
7325,1886,2024-10-31,7,36
7326,1886,2024-10-31,8,65
7327,1886,2024-10-31,9,18
7328,1887,2024-11-23,1,68
7329,1887,2024-11-23,2,67
7330,1887,2024-11-23,3,54
7331,1887,2024-11-23,7,45
7332,1888,2024-08-05,2,72
7333,1889,2024-08-25,1,38
7334,1889,2024-08-25,2,66
7335,1889,2024-08-25,6,59
7336,1890,2024-06-08,1,29
7337,1890,2024-06-08,3,44
7338,1890,2024-06-08,6,41
7339,1891,2024-03-22,1,69
7340,1891,2024-03-22,2,32
7341,1891,2024-03-22,3,36
7342,1891,2024-03-22,6,37
7343,1891,2024-03-22,8,19
7344,1891,2024-07-20,2,63
7345,1891,2024-07-20,4,38
7346,1891,2024-07-20,5,33
7347,1891,2024-07-20,6,19
7348,1892,2024-03-05,4,68
7349,1892,2024-10-11,1,71
7350,1892,2024-10-11,9,66
7351,1892,2024-10-11,3,38
7352,1892,2024-10-11,8,52
7353,1893,2024-06-29,9,55
7354,1893,2024-01-24,2,10
7355,1893,2024-01-24,3,14
7356,1893,2024-01-24,6,47
7357,1894,2024-12-10,2,30
7358,1894,2024-12-10,5,39
7359,1894,2024-12-10,6,61
7360,1895,2024-06-04,3,62
7361,1896,2024-07-03,5,15
7362,1896,2024-07-03,8,66
7363,1897,2024-04-20,1,64
7364,1897,2024-04-20,10,72
7365,1897,2024-04-20,3,67
7366,1897,2024-04-20,8,64
7367,1898,2024-03-28,3,57
7368,1898,2024-03-28,5,26
7369,1898,2024-12-04,1,57
7370,1898,2024-12-04,2,11
7371,1898,2024-12-04,3,42
7372,1898,2024-12-04,7,11
7373,1898,2024-03-21,9,16
7374,1898,2024-03-21,2,22
7375,1898,2024-03-21,4,18
7376,1898,2024-03-21,5,68
7377,1899,2024-08-25,5,10
7378,1899,2024-08-25,7,70
7379,1899,2024-08-25,8,11
7380,1900,2024-01-15,3,61
7381,1900,2024-01-15,4,25
7382,1900,2024-01-15,5,32
7383,1901,2024-06-10,1,15
7384,1901,2024-06-10,3,31
7385,1902,2024-07-17,1,32
7386,1902,2024-07-17,9,48
7387,1902,2024-07-17,5,47
7388,1903,2024-12-19,1,56
7389,1903,2024-12-19,10,65
7390,1903,2024-12-19,3,60
7391,1904,2024-11-11,10,16
7392,1904,2024-11-11,3,48
7393,1904,2024-11-11,7,37
7394,1904,2024-11-11,2,35
7395,1905,2024-07-21,1,43
7396,1905,2024-07-21,6,13
7397,1906,2024-09-03,1,61
7398,1906,2024-09-03,4,42
7399,1906,2024-09-03,6,56
7400,1906,2024-09-03,8,67
7401,1906,2024-03-23,10,43
7402,1906,2024-03-23,3,17
7403,1906,2024-03-23,2,68
7404,1906,2024-03-23,7,13
7405,1906,2024-06-01,1,27
7406,1906,2024-06-01,2,65
7407,1906,2024-06-01,6,44
7408,1907,2024-01-26,3,42
7409,1907,2024-01-26,4,70
7410,1907,2024-01-26,5,24
7411,1907,2024-01-26,7,74
7412,1907,2024-12-11,1,24
7413,1907,2024-12-11,3,15
7414,1907,2024-12-11,4,13
7415,1907,2024-12-11,7,20
7416,1908,2024-09-14,3,16
7417,1908,2024-09-14,4,32
7418,1908,2024-09-14,5,30
7419,1909,2024-10-27,1,41
7420,1910,2024-08-19,1,53
7421,1910,2024-08-19,2,50
7422,1910,2024-08-19,4,33
7423,1911,2024-06-02,1,31
7424,1911,2024-06-02,2,43
7425,1912,2024-11-23,3,23
7426,1912,2024-11-23,5,28
7427,1913,2024-03-27,1,43
7428,1914,2024-09-04,4,23
7429,1915,2024-10-26,8,61
7430,1916,2024-01-11,1,22
7431,1916,2024-01-11,2,66
7432,1916,2024-01-11,5,59
7433,1917,2024-07-05,2,48
7434,1917,2024-07-05,3,51
7435,1917,2024-07-05,5,13
7436,1918,2024-04-14,1,57
7437,1918,2024-04-14,9,72
7438,1918,2024-04-14,5,29
7439,1918,2024-04-14,7,17
7440,1918,2024-04-06,1,35
7441,1918,2024-04-06,6,11
7442,1918,2024-10-20,1,56
7443,1918,2024-10-20,2,47
7444,1918,2024-10-20,4,67
7445,1919,2024-08-17,4,12
7446,1919,2024-07-07,4,26
7447,1919,2024-07-07,6,38
7448,1920,2024-06-13,1,23
7449,1920,2024-06-13,2,38
7450,1920,2024-06-13,3,64
7451,1920,2024-06-13,4,42
7452,1921,2024-06-09,3,69
7453,1921,2024-06-09,4,75
7454,1921,2024-06-09,5,50
7455,1921,2024-06-09,8,13
7456,1921,2024-09-06,1,68
7457,1921,2024-09-06,4,71
7458,1922,2024-06-20,2,19
7459,1922,2024-06-20,3,74
7460,1922,2024-06-20,4,53
7461,1922,2024-06-20,6,37
7462,1922,2024-06-20,9,42
7463,1923,2024-12-14,10,16
7464,1923,2024-12-14,4,39
7465,1923,2024-07-30,2,75
7466,1923,2024-07-30,3,10
7467,1923,2024-07-30,6,13
7468,1923,2024-04-18,9,34
7469,1923,2024-04-18,2,31
7470,1923,2024-04-18,8,63
7471,1924,2024-03-01,1,27
7472,1924,2024-03-01,2,36
7473,1924,2024-03-01,5,28
7474,1924,2024-03-01,8,11
7475,1924,2024-12-26,8,59
7476,1925,2024-10-05,1,34
7477,1925,2024-10-05,4,38
7478,1925,2024-10-05,8,43
7479,1926,2024-12-24,1,18
7480,1926,2024-12-24,2,46
7481,1926,2024-12-24,3,66
7482,1926,2024-12-24,7,46
7483,1926,2024-12-24,8,60
7484,1927,2024-08-12,2,20
