booking_id,customer_id,booking_date,visit_date,ticket_type,tickets_count,total_amount,booking_channel
3995,2340,2024-07-14,2024-07-16,Family,1,350.27,Online
3996,2341,2024-06-10,2024-06-11,Adult,6,724.47,Walk-in
3997,2342,2024-09-05,2024-09-07,Adult,4,468.91,Walk-in
3998,2343,2024-11-19,2024-11-21,Adult,5,608.02,Online
3999,2343,2024-11-12,2024-11-14,Family,1,364.74,Online
4000,2344,2024-12-08,2024-12-11,Family,1,353.68,Online
4001,2344,2024-05-07,2024-05-09,Child,4,277.34,Walk-in
4002,2345,2024-07-26,2024-07-27,Adult,5,617.89,Walk-in
4003,2345,2024-03-17,2024-03-20,Adult,3,377.49,Walk-in
4004,2346,2024-09-13,2024-09-16,Child,4,278.03,Walk-in
4005,2347,2024-09-09,2024-09-12,Adult,6,691.67,Walk-in
4006,2348,2024-12-01,2024-12-04,Child,1,72.42,Walk-in
4007,2349,2024-12-03,2024-12-03,Group,1,272.02,Walk-in
4008,2349,2024-11-23,2024-11-26,Adult,4,479.06,Walk-in
4009,2349,2024-07-11,2024-07-11,Family,1,335.18,Online
4010,2349,2024-06-01,2024-06-01,Adult,6,705.06,Walk-in
4011,2350,2024-10-06,2024-10-07,Adult,2,251.27,Walk-in
4012,2351,2024-12-14,2024-12-16,Adult,3,353.67,Online
4013,2351,2024-09-26,2024-09-29,Child,6,423.22,Online
4014,2352,2024-07-10,2024-07-10,Adult,6,737.96,Walk-in
4015,2353,2024-04-18,2024-04-21,Adult,6,722.67,Walk-in
4016,2354,2024-06-15,2024-06-15,Adult,1,124.13,Walk-in
4017,2354,2024-12-22,2024-12-23,Child,6,440.96,Walk-in
4018,2355,2024-04-13,2024-04-15,Child,1,70.9,Walk-in
4019,2356,2024-04-21,2024-04-23,Child,6,416.1,Walk-in
4020,2356,2024-01-13,2024-01-14,Adult,3,349.95,Walk-in
4021,2356,2024-02-25,2024-02-25,Family,1,337.45,Walk-in
4022,2357,2024-06-11,2024-06-11,Group,1,283.09,Walk-in
4023,2357,2024-10-21,2024-10-23,Adult,6,719.26,Walk-in
4024,2357,2024-06-16,2024-06-16,Family,1,346.06,Walk-in
4025,2358,2024-01-07,2024-01-10,Adult,3,366.48,Walk-in
4026,2359,2024-08-13,2024-08-16,Family,1,357.66,Walk-in
4027,2360,2024-07-22,2024-07-23,Adult,3,357.83,Walk-in
4028,2361,2024-07-27,2024-07-27,Child,2,144.73,Online
4029,2361,2024-05-28,2024-05-30,Child,4,270.85,Walk-in
4030,2361,2024-03-08,2024-03-11,Child,3,214.13,Walk-in
4031,2362,2024-12-18,2024-12-21,Family,1,341.77,Walk-in
4032,2363,2024-10-12,2024-10-14,Family,1,355.25,Online
4033,2364,2024-11-23,2024-11-25,Adult,3,372.54,Walk-in
4034,2365,2024-07-09,2024-07-09,Group,1,287.95,Walk-in
4035,2365,2024-07-18,2024-07-21,Adult,3,373.4,Walk-in
4036,2366,2024-12-14,2024-12-17,Adult,3,363.48,Walk-in
4037,2367,2024-05-03,2024-05-05,Family,1,359.33,Walk-in
4038,2367,2024-04-20,2024-04-20,Family,1,355.02,Walk-in
4039,2368,2024-12-24,2024-12-24,Family,1,345.54,Walk-in
4040,2368,2024-07-08,2024-07-10,Family,1,344.52,Walk-in
4041,2368,2024-12-11,2024-12-14,Adult,3,376.34,Online
4042,2369,2024-12-05,2024-12-08,Child,1,70.92,Online
4043,2370,2024-09-01,2024-09-01,Adult,1,124.27,Walk-in
4044,2371,2024-02-02,2024-02-03,Family,1,352.97,Walk-in
4045,2371,2024-06-14,2024-06-14,Adult,6,739.11,Walk-in
4046,2371,2024-08-13,2024-08-15,Group,1,268.43,Walk-in
4047,2371,2024-12-17,2024-12-18,Family,1,348.17,Online
4048,2372,2024-06-03,2024-06-05,Family,1,348.96,Walk-in
4049,2373,2024-02-21,2024-02-24,Child,6,399.0,Walk-in
4050,2373,2024-10-14,2024-10-17,Family,1,362.55,Online
4051,2374,2024-07-05,2024-07-05,Family,1,357.42,Walk-in
4052,2375,2024-06-20,2024-06-22,Adult,6,728.56,Walk-in
4053,2376,2024-03-08,2024-03-09,Adult,2,241.78,Walk-in
4054,2376,2024-06-10,2024-06-10,Adult,4,488.66,Walk-in
4055,2376,2024-06-05,2024-06-05,Adult,3,344.42,Walk-in
4056,2377,2024-07-13,2024-07-13,Adult,3,358.24,Walk-in
4057,2378,2024-08-27,2024-08-27,Adult,6,737.33,Walk-in
4058,2379,2024-04-10,2024-04-12,Family,1,332.59,Walk-in
4059,2380,2024-04-04,2024-04-04,Group,1,286.9,Walk-in
4060,2381,2024-12-08,2024-12-11,Child,3,220.33,Walk-in
4061,2382,2024-10-23,2024-10-26,Child,4,279.41,Walk-in
4062,2383,2024-02-07,2024-02-09,Adult,6,697.53,Walk-in
4063,2383,2024-07-07,2024-07-09,Group,1,293.17,Online
4064,2383,2024-07-03,2024-07-05,Adult,5,626.14,Online
4065,2383,2024-06-06,2024-06-06,Child,5,343.98,Walk-in
4066,2384,2024-11-02,2024-11-04,Family,1,356.21,Online
4067,2385,2024-12-18,2024-12-21,Adult,5,620.37,Online
4068,2386,2024-03-15,2024-03-17,Family,1,338.72,Walk-in
4069,2387,2024-12-04,2024-12-05,Adult,5,575.5,Online
4070,2387,2024-10-24,2024-10-24,Group,1,292.89,Walk-in
4071,2388,2024-04-13,2024-04-14,Adult,6,727.68,Walk-in
4072,2389,2024-05-06,2024-05-06,Family,1,363.17,Walk-in
4073,2389,2024-10-08,2024-10-08,Family,1,358.24,Walk-in
4074,2389,2024-02-11,2024-02-12,Child,2,137.13,Online
4075,2389,2024-05-13,2024-05-13,Adult,1,117.99,Walk-in
4076,2390,2024-06-28,2024-06-28,Group,1,274.98,Walk-in
4077,2391,2024-01-10,2024-01-12,Adult,4,481.58,Walk-in
4078,2392,2024-02-02,2024-02-05,Adult,5,588.18,Walk-in
4079,2393,2024-05-14,2024-05-17,Adult,3,353.72,Walk-in
4080,2394,2024-03-18,2024-03-19,Child,1,67.49,Walk-in
4081,2395,2024-12-20,2024-12-22,Adult,1,119.0,Walk-in
4082,2396,2024-12-24,2024-12-24,Adult,1,125.01,Online
4083,2396,2024-12-13,2024-12-13,Adult,6,736.32,Walk-in
4084,2397,2024-03-09,2024-03-10,Family,1,336.82,Walk-in
4085,2398,2024-06-17,2024-06-18,Adult,1,121.59,Walk-in
4086,2399,2024-12-13,2024-12-14,Family,1,345.84,Walk-in
4087,2400,2024-10-05,2024-10-05,Child,6,410.38,Walk-in
4088,2400,2024-12-03,2024-12-03,Adult,5,583.82,Walk-in
4089,2401,2024-09-21,2024-09-23,Child,2,140.72,Walk-in
4090,2402,2024-10-06,2024-10-07,Adult,6,731.59,Online
4091,2403,2024-04-11,2024-04-14,Family,1,341.39,Walk-in
4092,2404,2024-07-04,2024-07-05,Child,1,68.57,Walk-in
4093,2404,2024-10-02,2024-10-04,Family,1,350.41,Online
4094,2405,2024-09-23,2024-09-24,Group,1,292.54,Walk-in
4095,2406,2024-11-02,2024-11-04,Child,2,144.08,Online
4096,2407,2024-04-14,2024-04-16,Family,1,363.52,Walk-in
4097,2407,2024-12-13,2024-12-15,Adult,5,571.4,Online
4098,2408,2024-09-24,2024-09-26,Child,6,409.9,Walk-in
4099,2408,2024-12-11,2024-12-13,Child,2,136.09,Walk-in
4100,2409,2024-07-17,2024-07-20,Family,1,345.83,Walk-in
4101,2410,2024-12-20,2024-12-21,Adult,4,487.63,Walk-in
4102,2410,2024-09-05,2024-09-05,Family,1,367.23,Online
4103,2411,2024-12-18,2024-12-21,Adult,3,359.35,Walk-in
4104,2412,2024-09-15,2024-09-15,Family,1,354.04,Walk-in
4105,2413,2024-01-11,2024-01-11,Family,1,358.06,Walk-in
4106,2414,2024-07-26,2024-07-28,Family,1,352.1,Online
4107,2415,2024-08-10,2024-08-10,Child,1,68.32,Online
4108,2416,2024-10-12,2024-10-13,Adult,2,241.46,Walk-in
4109,2416,2024-12-24,2024-12-27,Child,6,401.36,Walk-in
4110,2416,2024-10-05,2024-10-08,Child,5,341.45,Walk-in
4111,2417,2024-07-27,2024-07-30,Family,1,344.11,Walk-in
4112,2418,2024-03-06,2024-03-08,Family,1,365.37,Walk-in
4113,2419,2024-04-06,2024-04-07,Family,1,364.04,Walk-in
4114,2420,2024-03-07,2024-03-08,Adult,2,229.0,Walk-in
4115,2420,2024-07-14,2024-07-16,Family,1,361.61,Walk-in
4116,2420,2024-06-16,2024-06-16,Child,4,273.8,Walk-in
4117,2421,2024-04-09,2024-04-11,Child,5,349.12,Walk-in
4118,2422,2024-04-21,2024-04-22,Adult,4,471.47,Walk-in
4119,2423,2024-10-11,2024-10-12,Group,1,285.6,Walk-in
4120,2424,2024-07-15,2024-07-17,Adult,6,688.63,Walk-in
4121,2425,2024-12-13,2024-12-14,Child,3,215.47,Online
4122,2425,2024-09-26,2024-09-29,Child,3,204.2,Walk-in
4123,2425,2024-06-11,2024-06-11,Family,1,359.75,Walk-in
4124,2425,2024-12-20,2024-12-23,Child,5,347.44,Online
4125,2426,2024-01-26,2024-01-26,Child,2,137.91,Walk-in
4126,2426,2024-04-27,2024-04-27,Adult,2,248.09,Walk-in
4127,2426,2024-10-19,2024-10-22,Family,1,337.93,Online
4128,2426,2024-03-17,2024-03-19,Family,1,360.22,Walk-in
4129,2427,2024-10-20,2024-10-21,Child,4,281.49,Walk-in
4130,2428,2024-07-09,2024-07-12,Family,1,334.23,Walk-in
4131,2428,2024-09-17,2024-09-17,Adult,2,232.72,Walk-in
4132,2428,2024-01-27,2024-01-29,Family,1,347.85,Walk-in
4133,2428,2024-11-17,2024-11-20,Child,6,419.41,Online
4134,2429,2024-05-09,2024-05-12,Family,1,344.58,Walk-in
4135,2430,2024-12-02,2024-12-05,Child,3,219.06,Online
4136,2430,2024-06-23,2024-06-24,Child,1,70.9,Walk-in
4137,2431,2024-06-23,2024-06-25,Child,1,67.25,Walk-in
4138,2432,2024-10-27,2024-10-29,Child,6,425.31,Walk-in
4139,2433,2024-11-12,2024-11-12,Adult,1,124.55,Online
4140,2434,2024-12-24,2024-12-25,Child,1,71.22,Walk-in
4141,2435,2024-12-18,2024-12-19,Adult,2,237.27,Walk-in
4142,2436,2024-04-20,2024-04-22,Adult,6,720.86,Walk-in
4143,2437,2024-06-15,2024-06-15,Family,1,361.55,Walk-in
4144,2438,2024-10-19,2024-10-19,Child,1,69.69,Walk-in
4145,2438,2024-02-19,2024-02-21,Adult,3,363.74,Walk-in
4146,2439,2024-04-04,2024-04-07,Group,1,283.36,Walk-in
4147,2440,2024-10-25,2024-10-26,Child,6,413.13,Walk-in
4148,2441,2024-04-15,2024-04-18,Adult,3,362.96,Walk-in
4149,2441,2024-01-11,2024-01-13,Family,1,341.72,Walk-in
4150,2441,2024-04-27,2024-04-29,Adult,4,481.78,Walk-in
4151,2441,2024-02-28,2024-03-02,Family,1,338.62,Walk-in
4152,2442,2024-01-19,2024-01-21,Family,1,362.55,Walk-in
4153,2443,2024-06-23,2024-06-24,Adult,1,118.15,Walk-in
4154,2444,2024-07-04,2024-07-04,Family,1,336.34,Online
4155,2445,2024-09-15,2024-09-18,Family,1,359.33,Walk-in
4156,2445,2024-04-22,2024-04-22,Family,1,355.57,Walk-in
4157,2446,2024-07-06,2024-07-08,Group,1,279.11,Walk-in
4158,2447,2024-06-04,2024-06-05,Adult,6,753.58,Walk-in
4159,2448,2024-05-13,2024-05-15,Family,1,345.59,Walk-in
4160,2448,2024-09-05,2024-09-06,Family,1,351.27,Online
4161,2449,2024-06-01,2024-06-03,Child,5,343.05,Walk-in
4162,2449,2024-12-04,2024-12-07,Child,2,144.02,Online
4163,2449,2024-10-09,2024-10-09,Family,1,346.87,Walk-in
4164,2450,2024-10-21,2024-10-23,Child,3,199.88,Walk-in
4165,2451,2024-06-19,2024-06-22,Child,1,68.28,Online
4166,2452,2024-09-16,2024-09-17,Group,1,269.49,Walk-in
4167,2453,2024-05-11,2024-05-11,Child,2,139.99,Walk-in
4168,2453,2024-10-13,2024-10-13,Adult,1,116.29,Online
4169,2454,2024-02-03,2024-02-06,Adult,6,686.25,Walk-in
4170,2455,2024-10-15,2024-10-15,Group,1,278.88,Online
4171,2456,2024-04-02,2024-04-05,Child,6,424.09,Walk-in
4172,2456,2024-05-22,2024-05-22,Adult,6,695.24,Walk-in
4173,2456,2024-06-26,2024-06-27,Family,1,359.47,Walk-in
4174,2457,2024-06-13,2024-06-14,Adult,2,246.97,Walk-in
4175,2458,2024-04-22,2024-04-24,Family,1,353.3,Walk-in
4176,2459,2024-01-05,2024-01-06,Child,2,136.78,Walk-in
4177,2460,2024-04-26,2024-04-28,Family,1,358.86,Walk-in
4178,2461,2024-02-07,2024-02-07,Child,3,202.96,Walk-in
4179,2462,2024-12-08,2024-12-11,Child,6,437.76,Walk-in
4180,2463,2024-10-24,2024-10-27,Child,1,73.15,Walk-in
4181,2464,2024-12-07,2024-12-07,Family,1,364.5,Walk-in
4182,2465,2024-04-12,2024-04-15,Family,1,352.13,Walk-in
4183,2465,2024-11-17,2024-11-18,Group,1,275.6,Online
4184,2465,2024-09-08,2024-09-11,Family,1,365.61,Walk-in
4185,2465,2024-11-05,2024-11-08,Child,5,336.13,Online
4186,2466,2024-09-07,2024-09-08,Adult,6,731.35,Walk-in
4187,2467,2024-03-13,2024-03-13,Group,1,282.4,Walk-in
4188,2467,2024-07-26,2024-07-27,Family,1,360.85,Online
4189,2467,2024-06-25,2024-06-27,Child,3,212.71,Walk-in
4190,2467,2024-12-23,2024-12-24,Adult,6,742.97,Walk-in
4191,2468,2024-12-04,2024-12-04,Family,1,356.56,Walk-in
4192,2469,2024-10-23,2024-10-25,Adult,4,500.23,Walk-in
4193,2469,2024-12-22,2024-12-24,Adult,2,241.26,Walk-in
4194,2469,2024-07-23,2024-07-24,Child,6,417.01,Walk-in
4195,2470,2024-02-25,2024-02-27,Family,1,365.37,Walk-in
4196,2470,2024-09-06,2024-09-06,Group,1,273.31,Walk-in
4197,2471,2024-04-11,2024-04-13,Group,1,291.18,Walk-in
4198,2472,2024-07-18,2024-07-19,Group,1,266.32,Walk-in
4199,2472,2024-07-25,2024-07-28,Group,1,279.12,Walk-in
4200,2473,2024-10-01,2024-10-04,Family,1,349.41,Walk-in
4201,2473,2024-07-25,2024-07-28,Adult,6,727.47,Walk-in
4202,2473,2024-06-16,2024-06-16,Child,2,146.42,Walk-in
4203,2474,2024-01-18,2024-01-21,Child,6,411.59,Walk-in
4204,2475,2024-11-08,2024-11-08,Adult,6,695.65,Online
4205,2476,2024-09-26,2024-09-29,Adult,4,478.43,Walk-in
4206,2477,2024-09-13,2024-09-13,Adult,6,738.2,Walk-in
4207,2477,2024-01-26,2024-01-28,Family,1,352.42,Online
4208,2478,2024-10-25,2024-10-28,Child,2,137.18,Walk-in
4209,2478,2024-09-04,2024-09-07,Family,1,336.82,Walk-in
4210,2479,2024-12-18,2024-12-18,Adult,5,578.53,Walk-in
4211,2479,2024-12-15,2024-12-17,Adult,3,375.2,Walk-in
4212,2480,2024-04-13,2024-04-14,Family,1,344.43,Walk-in
4213,2481,2024-11-05,2024-11-06,Adult,5,614.1,Online
4214,2481,2024-08-17,2024-08-20,Adult,3,360.52,Walk-in
4215,2482,2024-11-20,2024-11-21,Adult,3,361.63,Online
4216,2483,2024-11-07,2024-11-07,Adult,3,358.15,Online
4217,2484,2024-05-03,2024-05-06,Adult,3,355.59,Walk-in
4218,2485,2024-10-12,2024-10-12,Adult,2,245.63,Walk-in
4219,2486,2024-12-25,2024-12-25,Adult,5,584.67,Walk-in
4220,2487,2024-06-17,2024-06-20,Child,1,73.02,Walk-in
4221,2488,2024-10-20,2024-10-23,Adult,4,459.91,Walk-in
4222,2489,2024-01-02,2024-01-04,Child,4,291.41,Walk-in
4223,2490,2024-05-05,2024-05-07,Group,1,285.56,Walk-in
4224,2491,2024-02-13,2024-02-15,Child,2,143.65,Walk-in
4225,2492,2024-08-07,2024-08-08,Child,5,341.56,Online
4226,2493,2024-07-27,2024-07-30,Child,6,417.29,Walk-in
4227,2494,2024-06-08,2024-06-10,Adult,6,744.68,Walk-in
4228,2495,2024-11-15,2024-11-16,Family,1,354.87,Walk-in
4229,2496,2024-04-08,2024-04-09,Adult,5,617.47,Walk-in
4230,2497,2024-10-15,2024-10-17,Group,1,293.54,Online
4231,2498,2024-04-28,2024-04-30,Adult,1,117.63,Walk-in
4232,2499,2024-07-02,2024-07-04,Family,1,366.91,Online
4233,2500,2024-04-04,2024-04-04,Group,1,276.84,Walk-in
4234,2500,2024-11-06,2024-11-09,Adult,5,616.77,Walk-in
4235,2501,2024-12-27,2024-12-29,Family,1,346.97,Walk-in
4236,2502,2024-02-16,2024-02-19,Adult,4,473.38,Walk-in
4237,2503,2024-06-11,2024-06-14,Adult,5,617.41,Walk-in
4238,2504,2024-06-19,2024-06-20,Adult,3,351.66,Online
4239,2505,2024-01-07,2024-01-07,Child,3,219.59,Walk-in
4240,2506,2024-12-24,2024-12-27,Adult,4,474.19,Walk-in
4241,2507,2024-08-28,2024-08-31,Adult,5,577.93,Walk-in
4242,2508,2024-07-02,2024-07-05,Family,1,363.66,Walk-in
4243,2509,2024-06-02,2024-06-03,Child,4,270.04,Walk-in
4244,2510,2024-07-06,2024-07-09,Adult,1,114.66,Walk-in
4245,2510,2024-04-12,2024-04-12,Adult,5,595.17,Walk-in
4246,2511,2024-11-14,2024-11-15,Adult,2,233.56,Walk-in
4247,2511,2024-10-02,2024-10-03,Adult,5,625.74,Walk-in
4248,2512,2024-06-26,2024-06-29,Family,1,363.64,Walk-in
4249,2512,2024-12-13,2024-12-15,Family,1,356.3,Walk-in
4250,2513,2024-09-21,2024-09-22,Adult,4,481.81,Walk-in
4251,2513,2024-10-20,2024-10-22,Adult,5,590.62,Walk-in
4252,2513,2024-11-02,2024-11-05,Family,1,341.77,Walk-in
4253,2513,2024-11-11,2024-11-13,Child,3,204.65,Walk-in
4254,2514,2024-08-25,2024-08-25,Adult,3,354.6,Walk-in
4255,2515,2024-03-26,2024-03-26,Adult,4,475.69,Online
4256,2516,2024-12-12,2024-12-14,Family,1,349.29,Online
4257,2517,2024-12-18,2024-12-21,Child,1,71.25,Walk-in
4258,2518,2024-10-05,2024-10-06,Adult,1,125.0,Walk-in
4259,2518,2024-12-20,2024-12-22,Child,4,291.83,Online
4260,2518,2024-10-22,2024-10-23,Child,4,281.84,Online
4261,2519,2024-03-17,2024-03-20,Adult,6,689.49,Walk-in
4262,2520,2024-11-19,2024-11-21,Family,1,338.58,Online
4263,2520,2024-07-22,2024-07-25,Adult,1,119.13,Walk-in
4264,2520,2024-10-18,2024-10-18,Child,1,68.77,Walk-in
4265,2521,2024-04-16,2024-04-18,Adult,1,115.8,Walk-in
4266,2522,2024-09-24,2024-09-24,Adult,4,473.32,Walk-in
4267,2522,2024-04-13,2024-04-15,Child,5,337.31,Walk-in
4268,2522,2024-02-28,2024-03-01,Child,2,145.24,Walk-in
4269,2523,2024-10-25,2024-10-25,Adult,4,488.69,Walk-in
4270,2524,2024-04-06,2024-04-06,Adult,6,712.67,Walk-in
4271,2525,2024-12-11,2024-12-13,Family,1,365.12,Online
4272,2526,2024-04-19,2024-04-21,Child,4,269.97,Walk-in
4273,2527,2024-08-13,2024-08-13,Child,1,72.55,Walk-in
4274,2528,2024-12-05,2024-12-06,Adult,4,459.62,Online
4275,2529,2024-07-17,2024-07-17,Child,4,266.2,Walk-in
4276,2529,2024-10-19,2024-10-22,Child,4,284.74,Walk-in
4277,2530,2024-03-03,2024-03-04,Adult,5,579.28,Walk-in
4278,2531,2024-06-08,2024-06-09,Family,1,366.43,Walk-in
4279,2532,2024-01-09,2024-01-10,Family,1,352.99,Walk-in
4280,2533,2024-08-04,2024-08-06,Child,6,437.16,Online
4281,2533,2024-11-03,2024-11-06,Family,1,360.57,Walk-in
4282,2534,2024-02-20,2024-02-21,Group,1,291.31,Walk-in
4283,2535,2024-11-15,2024-11-17,Family,1,336.37,Online
4284,2536,2024-05-06,2024-05-08,Child,4,289.15,Walk-in
4285,2537,2024-03-05,2024-03-07,Child,5,364.9,Walk-in
4286,2538,2024-02-10,2024-02-13,Family,1,340.75,Walk-in
4287,2539,2024-07-26,2024-07-29,Child,3,205.74,Walk-in
4288,2540,2024-04-11,2024-04-13,Child,4,280.53,Walk-in
4289,2541,2024-12-13,2024-12-15,Child,3,218.48,Online
4290,2541,2024-12-08,2024-12-08,Family,1,353.97,Walk-in
4291,2542,2024-10-08,2024-10-10,Group,1,284.12,Walk-in
4292,2543,2024-03-16,2024-03-19,Group,1,283.54,Walk-in
4293,2544,2024-08-01,2024-08-01,Child,3,209.64,Walk-in
4294,2545,2024-03-06,2024-03-09,Adult,6,744.0,Walk-in
4295,2545,2024-04-05,2024-04-05,Adult,5,583.86,Walk-in
4296,2545,2024-02-09,2024-02-09,Group,1,285.01,Walk-in
4297,2545,2024-04-23,2024-04-23,Family,1,338.95,Walk-in
4298,2546,2024-05-03,2024-05-05,Child,3,208.34,Online
4299,2547,2024-01-01,2024-01-01,Child,2,145.86,Walk-in
4300,2547,2024-04-11,2024-04-13,Child,3,202.94,Walk-in
4301,2548,2024-09-27,2024-09-29,Child,6,416.45,Walk-in
4302,2549,2024-10-26,2024-10-26,Group,1,272.98,Walk-in
4303,2550,2024-10-06,2024-10-09,Family,1,338.22,Walk-in
4304,2551,2024-10-08,2024-10-11,Adult,1,122.64,Walk-in
4305,2551,2024-08-19,2024-08-19,Family,1,354.77,Walk-in
4306,2551,2024-11-14,2024-11-14,Family,1,355.07,Walk-in
4307,2551,2024-07-16,2024-07-17,Family,1,357.2,Walk-in
4308,2552,2024-09-02,2024-09-04,Adult,2,231.0,Walk-in
4309,2553,2024-08-24,2024-08-24,Family,1,348.0,Walk-in
4310,2553,2024-12-19,2024-12-20,Child,3,219.58,Walk-in
4311,2554,2024-06-01,2024-06-03,Adult,2,245.74,Walk-in
4312,2554,2024-12-26,2024-12-28,Adult,4,482.78,Walk-in
4313,2554,2024-07-08,2024-07-08,Family,1,341.12,Online
4314,2555,2024-04-11,2024-04-12,Child,6,407.74,Walk-in
4315,2556,2024-04-10,2024-04-10,Family,1,337.84,Walk-in
4316,2557,2024-12-01,2024-12-03,Adult,4,463.55,Walk-in
4317,2558,2024-06-11,2024-06-11,Adult,2,233.96,Walk-in
4318,2559,2024-02-01,2024-02-04,Family,1,345.3,Walk-in
4319,2559,2024-07-16,2024-07-16,Family,1,365.96,Walk-in
4320,2560,2024-12-02,2024-12-04,Adult,6,742.88,Walk-in
4321,2560,2024-12-13,2024-12-15,Adult,5,607.24,Walk-in
4322,2560,2024-06-03,2024-06-04,Adult,5,618.05,Walk-in
4323,2561,2024-07-17,2024-07-17,Child,2,144.51,Online
4324,2562,2024-12-01,2024-12-03,Family,1,340.31,Walk-in
4325,2563,2024-09-09,2024-09-09,Child,4,269.08,Walk-in
4326,2563,2024-12-11,2024-12-13,Child,1,72.76,Walk-in
4327,2564,2024-11-06,2024-11-07,Group,1,277.47,Walk-in
4328,2565,2024-10-04,2024-10-07,Adult,1,122.06,Online
4329,2565,2024-09-23,2024-09-26,Adult,2,228.22,Online
4330,2566,2024-07-03,2024-07-05,Adult,2,229.31,Walk-in
4331,2567,2024-09-17,2024-09-19,Family,1,347.2,Walk-in
4332,2568,2024-12-10,2024-12-11,Family,1,356.75,Walk-in
4333,2569,2024-12-17,2024-12-17,Family,1,353.25,Walk-in
4334,2570,2024-02-10,2024-02-13,Family,1,362.24,Walk-in
4335,2571,2024-08-16,2024-08-16,Child,2,133.54,Online
4336,2572,2024-12-22,2024-12-22,Adult,2,241.32,Walk-in
4337,2573,2024-12-16,2024-12-18,Adult,6,709.43,Walk-in
4338,2573,2024-08-12,2024-08-12,Family,1,345.86,Online
4339,2574,2024-10-18,2024-10-19,Adult,2,240.58,Walk-in
4340,2574,2024-12-23,2024-12-26,Adult,1,122.69,Online
4341,2575,2024-03-22,2024-03-24,Child,6,407.11,Walk-in
4342,2576,2024-06-01,2024-06-04,Child,6,429.43,Walk-in
4343,2577,2024-12-08,2024-12-08,Family,1,353.63,Online
4344,2578,2024-07-20,2024-07-22,Adult,3,354.48,Walk-in
4345,2579,2024-07-14,2024-07-17,Family,1,341.61,Walk-in
4346,2580,2024-08-14,2024-08-17,Child,6,416.55,Walk-in
4347,2581,2024-12-11,2024-12-14,Family,1,335.44,Walk-in
4348,2582,2024-07-12,2024-07-14,Family,1,339.75,Walk-in
4349,2583,2024-12-03,2024-12-03,Group,1,284.36,Walk-in
4350,2584,2024-12-01,2024-12-01,Adult,5,620.09,Walk-in
4351,2585,2024-06-26,2024-06-27,Adult,4,489.77,Walk-in
4352,2585,2024-04-22,2024-04-23,Adult,4,489.0,Walk-in
4353,2585,2024-08-06,2024-08-09,Adult,3,361.71,Walk-in
4354,2585,2024-01-04,2024-01-05,Adult,1,115.66,Walk-in
4355,2586,2024-11-11,2024-11-13,Adult,1,125.96,Walk-in
4356,2587,2024-12-17,2024-12-17,Family,1,353.02,Walk-in
4357,2588,2024-04-28,2024-05-01,Child,4,272.63,Walk-in
4358,2589,2024-03-13,2024-03-13,Adult,1,116.43,Walk-in
4359,2590,2024-05-17,2024-05-18,Family,1,334.58,Walk-in
4360,2590,2024-02-08,2024-02-10,Adult,3,364.26,Walk-in
4361,2591,2024-01-23,2024-01-25,Adult,5,603.98,Walk-in
4362,2592,2024-05-09,2024-05-12,Family,1,337.84,Walk-in
4363,2592,2024-10-12,2024-10-12,Child,4,270.39,Walk-in
4364,2592,2024-07-11,2024-07-14,Adult,2,231.06,Walk-in
4365,2592,2024-04-10,2024-04-10,Adult,6,717.7,Walk-in
4366,2593,2024-12-04,2024-12-05,Adult,6,710.57,Walk-in
4367,2594,2024-01-09,2024-01-09,Group,1,289.82,Walk-in
4368,2595,2024-12-01,2024-12-03,Adult,4,476.71,Walk-in
4369,2595,2024-11-28,2024-11-29,Adult,2,239.71,Walk-in
4370,2596,2024-10-16,2024-10-16,Child,4,288.39,Walk-in
4371,2597,2024-05-16,2024-05-19,Child,5,360.86,Walk-in
4372,2598,2024-05-10,2024-05-11,Adult,2,247.18,Walk-in
4373,2599,2024-08-09,2024-08-12,Adult,1,116.93,Walk-in
4374,2600,2024-07-10,2024-07-12,Adult,1,124.05,Online
4375,2600,2024-12-02,2024-12-03,Adult,4,486.3,Online
4376,2600,2024-12-26,2024-12-26,Child,2,142.37,Walk-in
4377,2601,2024-06-01,2024-06-03,Child,1,72.61,Walk-in
4378,2602,2024-10-27,2024-10-27,Family,1,360.65,Walk-in
4379,2603,2024-10-28,2024-10-31,Group,1,284.94,Walk-in
4380,2604,2024-05-16,2024-05-19,Child,6,431.64,Walk-in
4381,2605,2024-12-08,2024-12-10,Adult,1,116.38,Walk-in
4382,2606,2024-02-28,2024-02-28,Adult,3,375.18,Walk-in
4383,2607,2024-04-11,2024-04-11,Child,5,355.9,Walk-in
4384,2608,2024-07-17,2024-07-19,Child,5,358.57,Online
4385,2608,2024-11-13,2024-11-16,Adult,6,742.86,Walk-in
4386,2609,2024-04-01,2024-04-02,Adult,3,369.47,Walk-in
4387,2610,2024-05-05,2024-05-06,Child,6,440.02,Walk-in
4388,2611,2024-11-15,2024-11-17,Adult,2,248.59,Online
4389,2611,2024-04-20,2024-04-23,Adult,2,233.93,Walk-in
4390,2611,2024-04-24,2024-04-26,Adult,6,713.13,Walk-in
4391,2612,2024-01-13,2024-01-13,Adult,4,492.44,Walk-in
4392,2613,2024-04-03,2024-04-03,Adult,4,467.59,Walk-in
4393,2614,2024-01-01,2024-01-04,Child,3,208.05,Walk-in
4394,2615,2024-05-13,2024-05-13,Adult,3,342.77,Walk-in
